step,speed
4402,17.64614346
4403,14.19836383
4404,12.42580911
4405,12.81102696
4406,14.56380686
4407,17.90092806
4408,19.65604836
4409,18.67302017
4410,16.16629843
4411,15.3640473
4412,16.4317499
4413,18.10381111
4414,20.02164778
4415,18.81984831
4416,17.57621985
4417,15.4341481
4418,14.55489615
4419,17.20183241
4420,17.70704497
4421,18.283985
4422,17.71435023
4423,17.19379879
4424,18.37260048
4425,18.64778763
4426,18.73231177
4427,18.95838504
4428,18.82454475
4429,17.25141789
4430,17.62938039
4431,18.34909655
4432,18.18884249
4433,18.34253329
4434,20.84362133
4435,25.44818431
4436,39.10772981
4437,30.903668
4438,21.35467851
4439,24.35152149
4440,22.75144326
4441,18.63511222
4442,19.53636
4443,19.75512381
4444,18.65983688
4445,17.68305253
4446,16.68082833
4447,17.3781
4448,18.1828235
4449,18.38862496
4450,18.9319112
4451,19.33038796
4452,20.53071747
4453,21.89432908
4454,21.25965921
4455,19.32239274
4456,20.32257535
4457,20.25548415
4458,18.80379028
4459,19.13241041
4460,19.41903612
4461,18.60462926
4462,18.36088982
4463,18.29718152
4464,17.28408348
4465,17.90206
4466,19.81176215
4467,19.99948921
4468,17.26848391
4469,15.47530953
4470,14.6336971
4471,15.40765507
4472,17.20584547
4473,17.9841758
4474,17.85522561
4475,16.44635883
4476,17.54271226
4477,17.82425858
4478,16.69791689
4479,16.9095831
4480,16.76769324
4481,17.8045317
4482,17.50921435
4483,15.05580705
4484,14.80533011
4485,14.43785128
4486,14.50057846
4487,15.33768333
4488,15.23664961
4489,13.28969925
4490,11.44601572
4491,10.9935663
4492,11.05708066
4493,11.49418622
4494,12.91438071
4495,15.86447132
4496,16.21654226
4497,16.13126756
4498,16.67440127
4499,16.17756308
4500,16.74666452
4501,17.58807433
4502,16.47740727
4503,13.81146997
4504,13.71082964
4505,15.10422053
4506,14.26683592
4507,13.60852514
4508,15.65224706
4509,17.20667602
4510,18.74898622
4511,21.95805296
4512,22.95554361
4513,19.5576525
4514,18.20064429
4515,18.38458508
4516,17.86331656
4517,19.85293233
4518,19.99052502
4519,18.31946354
4520,18.35499621
4521,19.16896707
4522,19.79954268
4523,19.70885302
4524,19.55911122
4525,21.28801773
4526,23.03043355
4527,23.41488933
4528,21.09056078
4529,20.06364022
4530,21.04203852
4531,21.78852896
4532,25.83440691
4533,25.92211597
4534,20.32900496
4535,20.46298513
4536,19.41070017
4537,19.04011514
4538,19.45935314
4539,19.43430218
4540,18.74774693
4541,18.48090767
4542,18.6
4543,18.68321255
4544,19.28303295
4545,18.47136649
4546,16.88310332
4547,17.99248381
4548,22.26745718
4549,24.01844972
4550,21.68736374
4551,19.98060696
4552,21.57011659
4553,20.4580997
4554,17.82370049
4555,17.89528211
4556,18.21164595
4557,17.46919056
4558,16.68932877
4559,17.03276008
4560,15.69746027
4561,15.49714553
4562,17.9158751
4563,18.05649502
4564,15.41570106
4565,13.81518163
4566,16.02961697
4567,17.78657402
4568,16.44719326
4569,14.77060466
4570,13.29594253
4571,12.87029202
4572,14.49118791
4573,14.7378334
4574,13.23005015
4575,11.08857193
4576,11.35261022
4577,13.55816503
4578,13.10024503
4579,13.62296524
4580,15.90785902
4581,16.93606176
4582,15.85363163
4583,15.31603065
4584,14.24047891
4585,12.23078716
4586,12.93387875
4587,14.84971238
4588,12.86087657
4589,10.65995826
4590,12.78940223
4591,14.0558782
4592,15.73841063
4593,19.61889662
4594,20.00929536
4595,18.94174433
4596,16.9002267
4597,13.33272972
4598,12.60099976
4599,14.88038597
4600,14.99065447
4601,14.29262931
4602,15.21342686
4603,15.39026634
4604,15.45895389
4605,17.7204939
4606,18.83321038
4607,16.0715078
4608,15.37194762
4609,16.81044031
4610,17.66119491
4611,16.95137472
4612,16.53619254
4613,17.60747644
4614,18.27613078
4615,18.72764302
4616,19.82166506
4617,20.03542386
4618,19.69440262
4619,21.37183717
4620,21.60592158
4621,20.06092998
4622,19.20278744
4623,18.97564144
4624,18.44069359
4625,19.16364675
4626,20.98904523
4627,20.21595155
4628,24.39055193
4629,28.46742708
4630,21.53675107
4631,19.79766589
4632,19.02485
4633,19.19113693
4634,18.905449
4635,18.4367621
4636,19.36988719
4637,19.62082706
4638,18.67062536
4639,18.58845244
4640,18.60734579
4641,18.07094822
4642,17.80815423
4643,18.92739166
4644,20.08667111
4645,21.65713889
4646,21.99788801
4647,21.48774685
4648,19.78157461
4649,18.07494876
4650,17.93477019
4651,18.23898971
4652,20.81820134
4653,21.1194048
4654,17.67727375
4655,15.70400172
4656,15.8250514
4657,15.55819116
4658,14.84748338
4659,15.87717086
4660,16.88120452
4661,16.5516085
4662,16.325736
4663,15.6579409
4664,13.95073777
4665,13.45707977
4666,13.62759707
4667,13.6190854
4668,12.55851449
4669,11.79622699
4670,13.63393929
4671,15.63589592
4672,14.1729025
4673,12.9828886
4674,13.96353504
4675,14.46287141
4676,14.48900854
4677,12.50122927
4678,12.66847671
4679,13.12737057
4680,13.0259867
4681,12.4962978
4682,12.78869786
4683,13.50741487
4684,12.70049031
4685,12.9644786
4686,15.27353692
4687,15.79567138
4688,15.1304391
4689,17.74378542
4690,17.85145867
4691,15.66794523
4692,13.48084228
4693,12.02560192
4694,11.73976753
4695,10.16515911
4696,10.37249286
4697,12.01874247
4698,13.5338165
4699,13.26317107
4700,13.2408144
4701,14.4682547
4702,15.2134631
4703,15.39384528
4704,14.86676579
4705,14.94695623
4706,16.05716482
4707,17.01396546
4708,17.95223036
4709,18.38223811
4710,17.27644235
4711,16.36961224
4712,28.88114333
4713,31.8667911
4714,20.85587885
4715,18.59620836
4716,16.06214478
4717,16.8160095
4718,19.90927767
4719,19.64016767
4720,18.24548814
4721,17.77278746
4722,18.41725953
4723,19.0257049
4724,21.29812996
4725,22.52913461
4726,23.26422015
4727,26.00914061
4728,36.63612563
4729,24.4173681
4730,19.35947123
4731,18.19791349
4732,18.81861942
4733,18.90769922
4734,20.36932679
4735,21.00657909
4736,19.50208303
4737,19.08798423
4738,19.02593264
4739,19.28558934
4740,19.43021706
4741,20.6850642
4742,23.32191138
4743,23.18156894
4744,20.81027061
4745,19.70282491
4746,18.8867886
4747,18.39578847
4748,18.48588972
4749,17.41419614
4750,15.53933263
4751,14.82632272
4752,14.85725789
4753,15.91524091
4754,16.23425711
4755,14.51085584
4756,14.30417884
4757,15.84642761
4758,15.21947957
4759,12.44615993
4760,10.90360682
4761,9.684104068
4762,7.893804926
4763,8.416890696
4764,10.76378554
4765,13.90770699
4766,13.07472819
4767,8.996712908
4768,8.354252931
4769,8.464901689
4770,9.561772711
4771,11.5249242
4772,12.03712791
4773,9.661077918
4774,9.125567401
4775,11.37106487
4776,12.88441926
4777,14.99002949
4778,13.87200159
4779,10.05637797
4780,9.4961752
4781,11.0899006
4782,12.17885247
4783,12.7055004
4784,13.33537053
4785,12.44757168
4786,10.4823694
4787,9.770697844
4788,10.39781278
4789,10.98500473
4790,9.633532
4791,10.07680727
4792,9.799288122
4793,9.686401122
4794,12.12644536
4795,12.88196932
4796,13.05177669
4797,13.86104977
4798,14.31502464
4799,15.23858014
4800,14.33240758
4801,15.51535409
4802,18.72048396
4803,18.29068444
4804,18.28957244
4805,20.09711111
4806,21.33368856
4807,21.32825733
4808,20.17256099
4809,18.79076815
4810,19.13953571
4811,19.27216
4812,18.96951516
4813,20.52326644
4814,20.64322961
4815,18.38334285
4816,18.86848358
4817,21.00783381
4818,20.96230166
4819,18.66272338
4820,18.58834018
4821,19.60612615
4822,24.11384544
4823,34.42094602
4824,28.57116383
4825,18.6
4826,18.6
4827,18.6
4828,18.6
4829,21.26238184
4830,44.9432
4831,38.9568762
4832,27.37354553
4833,22.13295782
4834,21.45500362
4835,20.12678392
4836,20.60972813
4837,20.00602384
4838,19.34815751
4839,19.68653609
4840,19.19768419
4841,18.48807772
4842,18.97801202
4843,18.82996925
4844,17.76193439
4845,17.151022
4846,16.83041302
4847,16.66064138
4848,16.34693796
4849,15.3040081
4850,15.09725177
4851,15.63113363
4852,16.28097846
4853,15.02322572
4854,14.3046479
4855,15.54567223
4856,14.2319547
4857,13.37728319
4858,13.47702454
4859,12.78900181
4860,11.40776171
4861,11.92622182
4862,13.99038213
4863,13.7401536
4864,11.42011189
4865,11.30783744
4866,12.50264928
4867,10.33652535
4868,7.317274142
4869,8.888890397
4870,11.61078835
4871,12.14146881
4872,15.22124427
4873,14.92883507
4874,12.6393843
4875,17.43214447
4876,17.89439731
4877,14.53538626
4878,14.00571634
4879,13.11084479
4880,14.52435356
4881,14.87659828
4882,14.11219049
4883,14.34984259
4884,13.88901868
4885,13.28909762
4886,13.29032599
4887,12.9731322
4888,13.04093903
4889,14.26942729
4890,14.27928098
4891,15.00620107
4892,16.61758449
4893,17.71678704
4894,17.03878757
4895,16.04288801
4896,17.43305978
4897,18.32465133
4898,18.17390129
4899,17.86865383
4900,18.36198896
4901,18.61484517
4902,19.75291315
4903,22.12223701
4904,21.79631428
4905,19.85734203
4906,19.07737798
4907,18.81183968
4908,18.95852279
4909,19.70654092
4910,19.2681858
4911,18.6
4912,18.59375781
4913,18.48222148
4914,18.4112521
4915,18.2005
4916,23.1972
4917,23.03420836
4918,21.02812459
4919,20.3729271
4920,20.75819233
4921,20.00955725
4922,18.90997648
4923,18.76066684
4924,20.92293803
4925,21.42849974
4926,18.79907047
4927,17.97561166
4928,18.50444863
4929,19.27579452
4930,19.31741659
4931,20.68718563
4932,21.18877602
4933,21.40612676
4934,23.157016
4935,21.01032778
4936,18.38948589
4937,18.07225056
4938,18.39058303
4939,18.93384184
4940,19.12899883
4941,19.79287556
4942,19.97212656
4943,18.79925719
4944,16.87524536
4945,15.37856831
4946,16.20425748
4947,17.73178233
4948,17.33146211
4949,17.37055044
4950,17.28860502
4951,16.37535072
4952,16.2874451
4953,14.97596313
4954,16.03455421
4955,18.44204332
4956,17.46639345
4957,16.9881014
4958,17.8819254
4959,17.91988241
4960,16.84307625
4961,14.80227777
4962,16.64486736
4963,19.06861255
4964,18.03526158
4965,17.15888624
4966,17.12792114
4967,18.60649291
4968,16.34704527
4969,12.88685981
4970,12.82752035
4971,14.74568239
4972,16.58086177
4973,16.68204793
4974,17.25860304
4975,17.81333257
4976,17.63143706
4977,18.05042741
4978,15.83368856
4979,14.73152559
4980,15.94604522
4981,17.09900989
4982,15.93448004
4983,14.87468306
4984,20.61997282
4985,20.03522468
4986,15.28676678
4987,16.92843998
4988,18.34967797
4989,19.24183934
4990,19.27364444
4991,18.46426356
4992,19.06873533
4993,20.78789523
4994,21.21688833
4995,18.73594493
4996,18.80557053
4997,19.06612837
4998,18.88130293
4999,18.83666342
5000,20.27993617
5001,22.10307159
5002,20.93463733
5003,19.52080275
5004,19.52968362
5005,18.93962868
5006,18.43290978
5007,17.74852618
5008,17.7615831
5009,25.93534984
5010,26.26911469
5011,22.80826929
5012,19.33524876
5013,19.00887452
5014,18.6
5015,18.6
5016,17.99694533
5017,18.10049309
5018,18.53871174
5019,18.75039222
5020,20.30593516
5021,22.36748884
5022,21.30741185
5023,20.62012384
5024,21.2099844
5025,22.39291545
5026,21.94883795
5027,23.96568231
5028,23.71591929
5029,19.38358405
5030,18.88303454
5031,19.01204986
5032,19.64392216
5033,20.25671831
5034,20.8256321
5035,20.15226477
5036,19.23299945
5037,17.67949877
5038,13.41762589
5039,12.33356254
5040,15.71070429
5041,17.08767457
5042,16.12826069
5043,14.65210349
5044,13.33194912
5045,13.90709354
5046,16.13198327
5047,16.6136978
5048,15.75996103
5049,15.76649407
5050,15.31321992
5051,16.20680691
5052,16.78702402
5053,15.60626824
5054,15.36453779
5055,15.59028321
5056,14.82367849
5057,13.32531437
5058,14.04931282
5059,16.02211456
5060,17.185133
5061,16.95598643
5062,19.08233549
5063,19.20606763
5064,14.05534211
5065,12.1048914
5066,10.5888283
5067,11.50834972
5068,13.42301493
5069,13.4983851
5070,13.95083224
5071,12.94722194
5072,14.31106211
5073,17.86004283
5074,18.47016036
5075,15.88894039
5076,15.08005698
5077,14.75734144
5078,14.60076682
5079,14.24871144
5080,12.8001447
5081,15.29293144
5082,18.62879174
5083,17.76840639
5084,16.26029026
5085,19.15991328
5086,21.28360333
5087,19.76554
5088,18.48550638
5089,18.93541317
5090,18.6343289
5091,17.79452524
5092,17.12365222
5093,17.09291065
5094,18.29071615
5095,18.91464419
5096,20.40259211
5097,20.53103544
5098,19.59032856
5099,19.303967
5100,19.18977078
5101,19.31722267
5102,18.81960833
5103,18.42309044
5104,18.27132453
5105,20.15196999
5106,21.64356255
5107,20.27806738
5108,19.8535214
5109,28.01726788
5110,30.65983513
5111,24.56263941
5112,19.27136298
5113,19.64181813
5114,20.06865491
5115,19.55257378
5116,20.59318837
5117,22.99192445
5118,18.11390634
5119,18.98292667
5120,21.2179468
5121,18.6
5122,22.26200804
5123,21.34068586
5124,19.68606702
5125,19.09049524
5126,20.348453
5127,23.73170465
5128,23.35582026
5129,22.01151203
5130,21.62168764
5131,19.00019951
5132,20.07524955
5133,20.12085199
5134,18.42605264
5135,18.73190889
5136,21.27768258
5137,22.44205487
5138,19.60259772
5139,16.41583808
5140,16.081599
5141,17.62648594
5142,16.72634411
5143,16.33951598
5144,17.55113955
5145,15.48874795
5146,13.845384
5147,13.99684443
5148,12.42617115
5149,11.09500308
5150,12.5060288
5151,14.02046964
5152,14.07173539
5153,14.69745418
5154,15.81324206
5155,15.4064878
5156,14.85050067
5157,14.09523949
5158,13.54727313
5159,14.50663687
5160,15.95419141
5161,16.74964434
5162,14.07381813
5163,10.84542782
5164,10.99551937
5165,13.79576203
5166,16.59776462
5167,17.5051885
5168,18.40759506
5169,17.96216912
5170,21.02058059
5171,19.8916717
5172,14.09190647
5173,13.04217803
5174,14.80100064
5175,16.28316582
5176,15.25467669
5177,14.77147263
5178,18.08664263
5179,19.59681969
5180,15.82385783
5181,14.57528178
5182,16.7710952
5183,17.60371875
5184,17.09616705
5185,17.02618489
5186,17.18530144
5187,17.92599418
5188,17.86899745
5189,18.17592212
5190,20.42171054
5191,20.19776056
5192,20.49842103
5193,20.96656047
5194,20.51826367
5195,20.36065761
5196,20.20338825
5197,29.32948349
5198,35.06596863
5199,27.98402277
5200,25.24930301
5201,25.77658595
5202,24.47266493
5203,20.57154896
5204,18.48174863
5205,24.04442382
5206,22.79893518
5207,21.54843561
5208,19.15397384
5209,19.73752625
5210,20.23491499
5211,20.80643075
5212,22.84567969
5213,22.56150188
5214,22.60131662
5215,22.18293734
5216,20.29775542
5217,21.40015164
5218,22.19275671
5219,20.19059775
5220,22.10327173
5221,21.64465287
5222,19.55771772
5223,18.80898747
5224,18.80866913
5225,18.3256816
5226,17.90667835
5227,19.10195382
5228,19.03138841
5229,20.69647215
5230,21.05551824
5231,17.22413914
5232,16.05290957
5233,16.62502027
5234,16.63259163
5235,16.84493496
5236,18.76734703
5237,21.30980544
5238,19.81833024
5239,18.62814804
5240,21.24506071
5241,21.10504525
5242,18.17525542
5243,15.64135835
5244,14.75574051
5245,14.2667037
5246,14.13271093
5247,16.114972
5248,16.41677807
5249,12.91390237
5250,14.25230495
5251,17.50726178
5252,15.2607001
5253,13.27670702
5254,14.06415458
5255,14.73699279
5256,15.0080238
5257,17.06457607
5258,17.89217746
5259,15.82705358
5260,15.74861315
5261,15.95840406
5262,15.34722724
5263,16.24228517
5264,17.79079182
5265,17.38576889
5266,16.48748532
5267,16.14078578
5268,15.75012181
5269,15.25545439
5270,12.92941304
5271,11.77988692
5272,15.19909947
5273,17.7775654
5274,16.30407086
5275,14.31183446
5276,16.13075255
5277,25.6098847
5278,27.14958521
5279,20.31599687
5280,16.29040144
5281,16.61980678
5282,18.25220256
5283,18.29978133
5284,20.45607022
5285,21.63212978
5286,19.68971602
5287,19.01445833
5288,19.5904302
5289,19.88357754
5290,20.276835
5291,19.33869958
5292,20.19794589
5293,22.21334893
5294,22.21743334
5295,18.82235701
5296,18.55301587
5297,18.64002476
5298,18.53689375
5299,18.6
5300,18.6
5301,18.6
5302,17.95912037
5303,17.90785
5304,20.76520153
5305,20.46407159
5306,19.11891474
5307,19.74228849
5308,21.96880943
5309,21.51059966
5310,19.1432008
5311,18.89247947
5312,18.53198863
5313,18.31291253
5314,18.44680524
5315,17.79776023
5316,19.49223076
5317,24.86099015
5318,23.96628324
5319,19.62793845
5320,18.61952393
5321,22.14407898
5322,22.48843905
5323,20.04310106
5324,19.55968787
5325,22.14786713
5326,20.54622021
5327,17.59944858
5328,18.65702839
5329,16.82553289
5330,15.85555465
5331,16.18733684
5332,14.8574474
5333,15.24083762
5334,19.0140517
5335,19.45487918
5336,16.19019554
5337,14.65195899
5338,12.24951402
5339,11.49490648
5340,11.35982843
5341,12.27010273
5342,13.73656102
5343,14.55972872
5344,15.15008956
5345,15.72884989
5346,15.50022621
5347,13.93994848
5348,15.09924864
5349,18.81012721
5350,17.49370205
5351,14.51493195
5352,13.60644949
5353,13.08298353
5354,12.80361717
5355,16.34202724
5356,17.16372571
5357,14.87394032
5358,15.35695994
5359,16.89010657
5360,19.1222553
5361,17.7169679
5362,16.45619044
5363,17.51595229
5364,16.45982113
5365,16.53162184
5366,17.84653601
5367,19.49498657
5368,17.40582468
5369,15.72778929
5370,17.08956702
5371,15.7916585
5372,14.68972664
5373,14.44748153
5374,16.20480061
5375,18.12793935
5376,18.04483835
5377,21.56409003
5378,27.40612839
5379,24.76817802
5380,19.1376088
5381,18.70476417
5382,18.81670883
5383,18.22296466
5384,17.77031334
5385,19.88026271
5386,23.32458223
5387,21.79497013
5388,20.35189332
5389,19.48032721
5390,19.02828369
5391,28.36944626
5392,25.60626043
5393,21.18067626
5394,20.01141993
5395,18.71770056
5396,18.6
5397,18.2925093
5398,17.12993121
5399,16.25803505
5400,18.96576051
5401,19.15008954
5402,20.94435542
5403,20.59193099
5404,18.74529634
5405,18.6055014
5406,22.93451575
5407,24.56474173
5408,21.61962176
5409,19.11816788
5410,18.51266175
5411,18.31584225
5412,18.56652225
5413,18.35043408
5414,20.74730389
5415,22.08131989
5416,19.5818398
5417,19.09741596
5418,20.5518643
5419,20.09595927
5420,19.62482772
5421,18.65216445
5422,16.07040612
5423,17.69556365
5424,19.3076725
5425,18.66999269
5426,18.26476937
5427,16.04557005
5428,14.98262731
5429,16.01641551
5430,16.30189888
5431,16.41376151
5432,17.58083504
5433,17.15164935
5434,15.34582243
5435,14.05953992
5436,12.98407166
5437,12.11810088
5438,16.24350649
5439,17.7318114
5440,14.64123809
5441,12.70405645
5442,12.5623352
5443,15.05270354
5444,16.95540838
5445,19.68177842
5446,19.26178449
5447,15.25857474
5448,13.10099387
5449,14.68425458
5450,18.73659411
5451,18.6378112
5452,16.70521145
5453,15.7297638
5454,14.89356084
5455,14.83751691
5456,16.45723544
5457,16.97151347
5458,15.03973127
5459,15.75645483
5460,17.13494158
5461,17.96888658
5462,16.23313131
5463,12.66230474
5464,12.60574284
5465,13.09000749
5466,14.2119087
5467,17.65710149
5468,18.30218131
5469,17.21450446
5470,17.07067206
5471,15.41740772
5472,13.13883314
5473,14.83452097
5474,17.66501152
5475,18.346688
5476,18.998403
5477,19.52763985
5478,18.68944423
5479,18.51638924
5480,19.69904822
5481,19.09918744
5482,19.04533178
5483,18.91212156
5484,18.70507329
5485,18.72200073
5486,19.71857683
5487,21.28418547
5488,19.80079037
5489,17.91161396
5490,17.38515712
5491,21.19819065
5492,19.28683479
5493,19.85311662
5494,22.78683337
5495,21.06760324
5496,18.80132095
5497,18.6
5498,20.22905571
5499,21.4049613
5500,21.16162666
5501,20.8749399
5502,19.93923296
5503,19.62593272
5504,18.46176615
5505,18.84005225
5506,19.309954
5507,18.80534443
5508,20.48177771
5509,24.30662499
5510,20.82486045
5511,20.2933916
5512,22.92895393
5513,24.87809114
5514,22.72213432
5515,21.01647138
5516,20.10889654
5517,17.69438723
5518,16.35741644
5519,16.35196939
5520,17.60284736
5521,18.81519209
5522,17.37194598
5523,14.41305009
5524,16.00761154
5525,17.73928829
5526,15.65365193
5527,15.06779675
5528,16.5852796
5529,17.14285958
5530,15.44250697
5531,13.94093695
5532,13.86895612
5533,13.17740127
5534,12.91268833
5535,14.50166489
5536,14.24625988
5537,13.92744961
5538,15.15456967
5539,15.30749718
5540,14.1942322
5541,14.24046021
5542,13.92517179
5543,12.16983288
5544,11.87299301
5545,11.61143711
5546,12.42295691
5547,12.13130177
5548,12.51710929
5549,15.99410046
5550,15.72367545
5551,14.22188625
5552,14.14126304
5553,14.86974398
5554,14.60686323
5555,11.96895207
5556,11.84582278
5557,13.46805473
5558,13.38698744
5559,12.16514933
5560,11.35655529
5561,12.618814
5562,13.80321353
5563,14.89970901
5564,15.66566378
5565,15.46190331
5566,14.24264449
5567,14.50519843
5568,17.0735845
5569,17.01211
5570,17.51923391
5571,19.21271733
5572,18.69113959
5573,18.02614091
5574,20.35991738
5575,21.10040013
5576,18.43081581
5577,18.95377046
5578,19.75841487
5579,19.24481044
5580,19.30028845
5581,18.84339667
5582,18.91088386
5583,21.08447656
5584,21.694359
5585,20.93786924
5586,21.05496842
5587,19.68806082
5588,19.50978926
5589,19.83170547
5590,22.12207771
5591,22.67486152
5592,21.04610701
5593,20.07996833
5594,19.94224865
5595,21.61213198
5596,22.69691795
5597,21.35248387
5598,18.6
5599,18.6
5600,27.72117461
5601,23.05943786
5602,17.76775194
5603,19.86391545
5604,19.5508289
5605,18.74790611
5606,20.60991517
5607,20.53514569
5608,19.54794329
5609,19.54064814
5610,19.2841746
5611,19.22016611
5612,19.1737588
5613,20.4263036
5614,19.41703656
5615,17.59556147
5616,16.70445355
5617,14.50027091
5618,13.78933612
5619,13.11648821
5620,13.99216408
5621,14.60504163
5622,15.27628401
5623,16.16028222
5624,14.77423256
5625,12.91626757
5626,11.4328386
5627,11.14410669
5628,11.51064894
5629,11.41123302
5630,10.68738268
5631,10.67885148
5632,11.39711194
5633,13.2035695
5634,14.91469109
5635,13.63279706
5636,14.28091751
5637,14.70021907
5638,12.26865424
5639,13.03697433
5640,21.5734348
5641,18.94831722
5642,10.55730296
5643,12.09901475
5644,14.26446511
5645,12.64581043
5646,11.69827486
5647,13.67544437
5648,12.83181151
5649,9.793583665
5650,9.617359678
5651,11.55617634
5652,14.28958024
5653,14.17968589
5654,12.69211829
5655,12.65231396
5656,12.46597269
5657,12.26725823
5658,13.05306548
5659,16.57000936
5660,18.77931481
5661,18.57845993
5662,17.58975593
5663,17.46487964
5664,17.66328276
5665,17.42950058
5666,17.33839943
5667,16.97841974
5668,19.01068399
5669,20.64134083
5670,21.16335542
5671,21.31092859
5672,19.89098586
5673,18.96387314
5674,18.87996788
5675,19.52528625
5676,19.6896144
5677,19.62393985
5678,20.21107766
5679,20.918282
5680,22.04596711
5681,20.70290728
5682,18.55841625
5683,18.50850389
5684,18.6
5685,18.6
5686,25.53712786
5687,26.14185462
5688,18.6
5689,18.6
5690,18.6
5691,22.35880923
5692,18.6
5693,19.55041258
5694,19.62352046
5695,19.06291663
5696,18.6054706
5697,18.602178
5698,19.57240176
5699,22.24785482
5700,23.95782595
5701,22.04600863
5702,20.83953805
5703,22.7488791
5704,22.33143808
5705,21.00369704
5706,20.12553319
5707,19.04321705
5708,19.42590969
5709,19.5699615
5710,18.47470037
5711,16.64525719
5712,16.16064213
5713,16.47103231
5714,16.60003111
5715,17.46474749
5716,17.4769468
5717,16.35995357
5718,16.6494621
5719,17.33212085
5720,14.95018463
5721,13.92833483
5722,14.31196916
5723,12.39693606
5724,12.18852163
5725,14.08788195
5726,13.20827762
5727,12.32591849
5728,13.97255751
5729,15.75739827
5730,14.25447867
5731,10.73548357
5732,11.5422034
5733,14.75616689
5734,15.66370072
5735,13.56887328
5736,11.99147282
5737,13.05302827
5738,13.88433709
5739,15.21393543
5740,15.91770597
5741,14.6375678
5742,13.74903729
5743,14.07917929
5744,14.7648353
5745,15.41928626
5746,15.21904722
5747,15.21330343
5748,15.63061794
5749,15.95962436
5750,20.60118155
5751,17.05794518
5752,14.6188459
5753,15.9122029
5754,16.16522072
5755,16.54299372
5756,16.11654859
5757,16.21969433
5758,19.19167622
5759,24.28610167
5760,24.11227
5761,18.49123289
5762,14.99773776
5763,16.00198333
5764,19.58387346
5765,18.697769
5766,21.65740704
5767,25.23269871
5768,21.36538567
5769,18.35922988
5770,18.27867742
5771,18.67733333
5772,18.7392
5773,22.05078138
5774,26.81137488
5775,19.01759764
5776,20.1710868
5777,20.73589881
5778,19.53116602
5779,18.62668281
5780,18.6
5781,22.64882497
5782,22.80932712
5783,22.90225852
5784,17.2560755
5785,18.22833166
5786,18.35680069
5787,24.33077473
5788,22.75666323
5789,21.17214562
5790,19.64646711
5791,19.03585667
5792,19.21650135
5793,19.00136991
5794,19.29060663
5795,21.49638005
5796,23.21195856
5797,20.75133568
5798,20.047193
5799,19.82198785
5800,18.7644454
5801,18.82576442
5802,19.14088209
5803,19.03440141
5804,19.61708037
5805,20.77541481
5806,19.77076471
5807,17.6571487
5808,16.89997906
5809,17.50609704
5810,19.20448667
5811,21.95769658
5812,20.32520639
5813,17.26280947
5814,16.84800389
5815,16.99868609
5816,18.56727069
5817,18.99055489
5818,18.92845415
5819,17.56526482
5820,16.307316
5821,15.65523789
5822,14.72959699
5823,15.98062021
5824,16.10229025
5825,15.23520898
5826,15.82011598
5827,15.01093157
5828,12.42114459
5829,12.62696943
5830,15.3110324
5831,16.02141287
5832,16.37294111
5833,19.36984213
5834,19.21264767
5835,16.72443
5836,16.21294782
5837,18.46800378
5838,21.02009007
5839,18.58758733
5840,14.66625152
5841,13.37598031
5842,14.10935862
5843,15.23369224
5844,16.84567857
5845,17.05965272
5846,16.1883742
5847,15.94384938
5848,16.92359835
5849,17.64557745
5850,16.60678782
5851,15.69469472
5852,17.09281579
5853,18.37093511
5854,17.79716901
5855,17.66286495
